,playlist,id,name,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
55,Easy 2,1dD3ypA5IX9d773o1BqOWM,Before We Croak,Easy,0.758,0.305,8,-9.621,1,0.035,0.96,0.00354,0.298,0.395,120.987,audio_features,spotify:track:1dD3ypA5IX9d773o1BqOWM,https://api.spotify.com/v1/tracks/1dD3ypA5IX9d773o1BqOWM,https://api.spotify.com/v1/audio-analysis/1dD3ypA5IX9d773o1BqOWM,144793,4
56,Easy 2,4XH3NVhqdG3SPENAH6Aqtu,Bubblegum Party,Easy,0.773,0.37,7,-6.092,1,0.0403,0.598,0.0,0.118,0.47,123.03,audio_features,spotify:track:4XH3NVhqdG3SPENAH6Aqtu,https://api.spotify.com/v1/tracks/4XH3NVhqdG3SPENAH6Aqtu,https://api.spotify.com/v1/audio-analysis/4XH3NVhqdG3SPENAH6Aqtu,163575,4
57,Easy 2,72sfmdpuO5r8cBDgs7MqZZ,UNDERSTAND,Easy,0.379,0.208,5,-13.858,1,0.0426,0.94,1.05e-06,0.114,0.163,82.085,audio_features,spotify:track:72sfmdpuO5r8cBDgs7MqZZ,https://api.spotify.com/v1/tracks/72sfmdpuO5r8cBDgs7MqZZ,https://api.spotify.com/v1/audio-analysis/72sfmdpuO5r8cBDgs7MqZZ,150520,3
58,Easy 2,49QEJdbU9mf4VUXReOpZ9u,Traingazing,Easy,0.852,0.362,11,-10.055,1,0.0664,0.693,0.00536,0.14,0.562,137.542,audio_features,spotify:track:49QEJdbU9mf4VUXReOpZ9u,https://api.spotify.com/v1/tracks/49QEJdbU9mf4VUXReOpZ9u,https://api.spotify.com/v1/audio-analysis/49QEJdbU9mf4VUXReOpZ9u,214160,4
59,Easy 2,2rpfBHpyClysMiKYXbeH3e,Ikea Date (demo),Easy,0.923,0.062,0,-16.214,1,0.0787,0.893,0.0,0.0696,0.699,106.865,audio_features,spotify:track:2rpfBHpyClysMiKYXbeH3e,https://api.spotify.com/v1/tracks/2rpfBHpyClysMiKYXbeH3e,https://api.spotify.com/v1/audio-analysis/2rpfBHpyClysMiKYXbeH3e,146916,4
60,Idfk2,1q8DwZtQen5fvyB7cKbShC,Walkin,Rap,0.557,0.654,11,-7.201,0,0.196,0.134,0.0,0.291,0.386,135.983,audio_features,spotify:track:1q8DwZtQen5fvyB7cKbShC,https://api.spotify.com/v1/tracks/1q8DwZtQen5fvyB7cKbShC,https://api.spotify.com/v1/audio-analysis/1q8DwZtQen5fvyB7cKbShC,280000,4
61,Idfk2,5EIkdrmuu2xkoQWOWjoeFY,Dynasties & Dystopia (from the series Arcane League of Legends),Rap,0.703,0.834,1,-5.134,1,0.0603,0.0139,0.0,0.1,0.863,153.97,audio_features,spotify:track:5EIkdrmuu2xkoQWOWjoeFY,https://api.spotify.com/v1/tracks/5EIkdrmuu2xkoQWOWjoeFY,https://api.spotify.com/v1/audio-analysis/5EIkdrmuu2xkoQWOWjoeFY,178080,4
62,Idfk2,59fFsGRwFiuhxKDPc1k6xW,Opp Stoppa (feat. 21 Savage),Rap,0.829,0.343,2,-4.937,0,0.102,0.00734,0.0,0.179,0.312,78.035,audio_features,spotify:track:59fFsGRwFiuhxKDPc1k6xW,https://api.spotify.com/v1/tracks/59fFsGRwFiuhxKDPc1k6xW,https://api.spotify.com/v1/audio-analysis/59fFsGRwFiuhxKDPc1k6xW,135431,4
63,Idfk2,2PWVxWymGDZKj5BZJB7dAR,GOATED. (feat. Denzel Curry),Rap,0.947,0.479,0,-8.18,1,0.107,0.00961,3.17e-06,0.327,0.468,123.075,audio_features,spotify:track:2PWVxWymGDZKj5BZJB7dAR,https://api.spotify.com/v1/tracks/2PWVxWymGDZKj5BZJB7dAR,https://api.spotify.com/v1/audio-analysis/2PWVxWymGDZKj5BZJB7dAR,197381,4
64,Idfk2,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),Rap,0.574,0.567,7,-7.126,0,0.465,0.164,0.0,0.258,0.526,75.965,audio_features,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,229938,4
65,Idfk2,1D3z6HTiQsNmZxjl7F7eoG,m y . l i f e (with 21 Savage & Morray),Rap,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,audio_features,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,https://api.spotify.com/v1/tracks/1D3z6HTiQsNmZxjl7F7eoG,https://api.spotify.com/v1/audio-analysis/1D3z6HTiQsNmZxjl7F7eoG,218802,4
66,Idfk2,3CDVMejYHnB1SkEEx0T1N4,Many Men,Rap,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594,audio_features,spotify:track:3CDVMejYHnB1SkEEx0T1N4,https://api.spotify.com/v1/tracks/3CDVMejYHnB1SkEEx0T1N4,https://api.spotify.com/v1/audio-analysis/3CDVMejYHnB1SkEEx0T1N4,201856,4
67,Idfk2,4LaGu95Ui2s4vprSQYWUAZ,Bout A Million (feat. 42 Dugg & 21 Savage),Rap,0.718,0.675,0,-6.959,0,0.0911,0.532,0.0,0.125,0.389,145.056,audio_features,spotify:track:4LaGu95Ui2s4vprSQYWUAZ,https://api.spotify.com/v1/tracks/4LaGu95Ui2s4vprSQYWUAZ,https://api.spotify.com/v1/audio-analysis/4LaGu95Ui2s4vprSQYWUAZ,203586,4
68,Idfk2,1hvInhBgFlH88UaZrLJ43O,6 Foot 7 Foot,Rap,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,audio_features,spotify:track:1hvInhBgFlH88UaZrLJ43O,https://api.spotify.com/v1/tracks/1hvInhBgFlH88UaZrLJ43O,https://api.spotify.com/v1/audio-analysis/1hvInhBgFlH88UaZrLJ43O,248587,4
69,Idfk2,3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),Rap,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,0.144,134.093,audio_features,spotify:track:3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN,https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN,252262,4
70,Idfk2,6BU1RZexmvJcBjgagVVt3M,Count Me Out,Rap,0.776,0.431,4,-7.544,0,0.091,0.671,0.0,0.153,0.495,133.999,audio_features,spotify:track:6BU1RZexmvJcBjgagVVt3M,https://api.spotify.com/v1/tracks/6BU1RZexmvJcBjgagVVt3M,https://api.spotify.com/v1/audio-analysis/6BU1RZexmvJcBjgagVVt3M,283642,4
71,Idfk2,2mbAFKj9gePjW91G1WH3sp,Chateau,Rap,0.759,0.812,8,-4.257,1,0.251,0.251,0.0,0.348,0.229,139.911,audio_features,spotify:track:2mbAFKj9gePjW91G1WH3sp,https://api.spotify.com/v1/tracks/2mbAFKj9gePjW91G1WH3sp,https://api.spotify.com/v1/audio-analysis/2mbAFKj9gePjW91G1WH3sp,135880,4
72,Idfk2,4IX1G5Ibs3aWyiSLUO7OPt,Frozen (feat. JID & SwaVay),Rap,0.74,0.498,10,-9.141,1,0.167,0.677,4.35e-05,0.102,0.192,100.024,audio_features,spotify:track:4IX1G5Ibs3aWyiSLUO7OPt,https://api.spotify.com/v1/tracks/4IX1G5Ibs3aWyiSLUO7OPt,https://api.spotify.com/v1/audio-analysis/4IX1G5Ibs3aWyiSLUO7OPt,236378,4
73,Idfk2,1SsbAUqPSt20PhHAuVSDNu,Stars (feat. Yasiin Bey),Rap,0.494,0.583,10,-10.506,0,0.289,0.433,1.39e-06,0.286,0.364,117.927,audio_features,spotify:track:1SsbAUqPSt20PhHAuVSDNu,https://api.spotify.com/v1/tracks/1SsbAUqPSt20PhHAuVSDNu,https://api.spotify.com/v1/audio-analysis/1SsbAUqPSt20PhHAuVSDNu,258245,4
74,Idfk2,2Zyk0on2N9vZyHueREwoJC,Hasta Luego - Bonus,Rap,0.769,0.505,11,-6.882,0,0.252,0.0359,0.000106,0.107,0.297,140.063,audio_features,spotify:track:2Zyk0on2N9vZyHueREwoJC,https://api.spotify.com/v1/tracks/2Zyk0on2N9vZyHueREwoJC,https://api.spotify.com/v1/audio-analysis/2Zyk0on2N9vZyHueREwoJC,221206,4
75,Idfk2,2WrldKXSBVbNNm3A9vJryi,Dance Now (feat. Kenny Mason),Rap,0.782,0.476,1,-10.972,1,0.239,0.0942,2.2e-05,0.162,0.27,135.024,audio_features,spotify:track:2WrldKXSBVbNNm3A9vJryi,https://api.spotify.com/v1/tracks/2WrldKXSBVbNNm3A9vJryi,https://api.spotify.com/v1/audio-analysis/2WrldKXSBVbNNm3A9vJryi,227556,4
76,Idfk2,3utisM1p90YUtH7yjXyrrY,Raydar,Rap,0.598,0.592,4,-7.607,0,0.381,0.0633,1.83e-06,0.1,0.471,156.903,audio_features,spotify:track:3utisM1p90YUtH7yjXyrrY,https://api.spotify.com/v1/tracks/3utisM1p90YUtH7yjXyrrY,https://api.spotify.com/v1/audio-analysis/3utisM1p90YUtH7yjXyrrY,204909,4
77,Idfk2,0UtnpKaReKUg2GquaSxCyD,Money Trees,Rap,0.716,0.531,7,-7.355,1,0.157,0.0709,0.0,0.22,0.335,71.972,audio_features,spotify:track:0UtnpKaReKUg2GquaSxCyD,https://api.spotify.com/v1/tracks/0UtnpKaReKUg2GquaSxCyD,https://api.spotify.com/v1/audio-analysis/0UtnpKaReKUg2GquaSxCyD,386907,4
78,Idfk2,6LNoArVBBVZzUTUiAX2aKO,Off The Grid,Rap,0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,audio_features,spotify:track:6LNoArVBBVZzUTUiAX2aKO,https://api.spotify.com/v1/tracks/6LNoArVBBVZzUTUiAX2aKO,https://api.spotify.com/v1/audio-analysis/6LNoArVBBVZzUTUiAX2aKO,339250,4
79,Idfk2,70QT8Tr8gnAEkeLW3WwN3C,Workin’ Out - A Colors Show,Rap,0.714,0.477,10,-11.561,0,0.357,0.56,0.000376,0.107,0.618,127.128,audio_features,spotify:track:70QT8Tr8gnAEkeLW3WwN3C,https://api.spotify.com/v1/tracks/70QT8Tr8gnAEkeLW3WwN3C,https://api.spotify.com/v1/audio-analysis/70QT8Tr8gnAEkeLW3WwN3C,181417,4
80,Idfk2,6ZGoFntcQUWTPGGQPQmecY,Kody Blu 31,Rap,0.571,0.724,4,-7.871,0,0.134,0.119,4.35e-06,0.423,0.528,76.014,audio_features,spotify:track:6ZGoFntcQUWTPGGQPQmecY,https://api.spotify.com/v1/tracks/6ZGoFntcQUWTPGGQPQmecY,https://api.spotify.com/v1/audio-analysis/6ZGoFntcQUWTPGGQPQmecY,224630,4
81,Idfk2,7fsMkFC6OwhFqqYYPipgrO,Just In Time (feat. Lil Wayne & Kenny Mason),Rap,0.677,0.584,5,-7.922,1,0.359,0.00235,0.0,0.183,0.266,140.907,audio_features,spotify:track:7fsMkFC6OwhFqqYYPipgrO,https://api.spotify.com/v1/tracks/7fsMkFC6OwhFqqYYPipgrO,https://api.spotify.com/v1/audio-analysis/7fsMkFC6OwhFqqYYPipgrO,207060,4
82,Covers 2.0,1j5OjNR4IFKt8tVMPIfRze,Sea of Love,Covers,0.458,0.0292,11,-13.922,1,0.0657,0.97,0.0,0.108,0.142,172.662,audio_features,spotify:track:1j5OjNR4IFKt8tVMPIfRze,https://api.spotify.com/v1/tracks/1j5OjNR4IFKt8tVMPIfRze,https://api.spotify.com/v1/audio-analysis/1j5OjNR4IFKt8tVMPIfRze,161613,4
83,Covers 2.0,7BRwh1bemr9rFMDeTbcy5S,Creep,Covers,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,audio_features,spotify:track:7BRwh1bemr9rFMDeTbcy5S,https://api.spotify.com/v1/tracks/7BRwh1bemr9rFMDeTbcy5S,https://api.spotify.com/v1/audio-analysis/7BRwh1bemr9rFMDeTbcy5S,234135,4
84,Covers 2.0,5oV8bZaShr2d01FFMHBUPq,Iris,Covers,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,audio_features,spotify:track:5oV8bZaShr2d01FFMHBUPq,https://api.spotify.com/v1/tracks/5oV8bZaShr2d01FFMHBUPq,https://api.spotify.com/v1/audio-analysis/5oV8bZaShr2d01FFMHBUPq,181136,3
85,Covers 2.0,2pV8RpdLemcyMWko8dASVt,Like I'm Gonna Lose You,Covers,0.398,0.174,0,-11.16,1,0.0364,0.958,4.16e-06,0.158,0.153,172.152,audio_features,spotify:track:2pV8RpdLemcyMWko8dASVt,https://api.spotify.com/v1/tracks/2pV8RpdLemcyMWko8dASVt,https://api.spotify.com/v1/audio-analysis/2pV8RpdLemcyMWko8dASVt,232339,3
86,Covers 2.0,1tg28JiXBuaUj5bZ8Ppuum,The One That Got Away,Covers,0.281,0.139,4,-8.97,1,0.0421,0.926,0.0,0.099,0.0467,63.473,audio_features,spotify:track:1tg28JiXBuaUj5bZ8Ppuum,https://api.spotify.com/v1/tracks/1tg28JiXBuaUj5bZ8Ppuum,https://api.spotify.com/v1/audio-analysis/1tg28JiXBuaUj5bZ8Ppuum,247696,4
87,Covers 2.0,3oDUFFZcFLvRYCv2qlGoRY,Sometimes When We Touch,Covers,0.636,0.205,7,-10.391,1,0.0324,0.753,0.0,0.0915,0.414,119.713,audio_features,spotify:track:3oDUFFZcFLvRYCv2qlGoRY,https://api.spotify.com/v1/tracks/3oDUFFZcFLvRYCv2qlGoRY,https://api.spotify.com/v1/audio-analysis/3oDUFFZcFLvRYCv2qlGoRY,247133,4
88,Covers 2.0,5MtSb6IQmKpqWWfW1WUrSY,Wouldn't It Be Nice,Covers,0.667,0.261,7,-11.743,0,0.034,0.7,0.0,0.13,0.277,82.557,audio_features,spotify:track:5MtSb6IQmKpqWWfW1WUrSY,https://api.spotify.com/v1/tracks/5MtSb6IQmKpqWWfW1WUrSY,https://api.spotify.com/v1/audio-analysis/5MtSb6IQmKpqWWfW1WUrSY,152182,3
89,Covers 2.0,1UdSYzD1LoJDjMItD0b9S7,Yesterday,Covers,0.54,0.0657,3,-17.612,1,0.0322,0.905,0.0,0.106,0.197,147.598,audio_features,spotify:track:1UdSYzD1LoJDjMItD0b9S7,https://api.spotify.com/v1/tracks/1UdSYzD1LoJDjMItD0b9S7,https://api.spotify.com/v1/audio-analysis/1UdSYzD1LoJDjMItD0b9S7,156892,4
90,Covers 2.0,53OaJgQ9Ju3oxQuf9BKFx2,Isn't She Lovely,Covers,0.598,0.686,0,-5.536,0,0.0359,0.07,1.89e-06,0.15,0.516,121.999,audio_features,spotify:track:53OaJgQ9Ju3oxQuf9BKFx2,https://api.spotify.com/v1/tracks/53OaJgQ9Ju3oxQuf9BKFx2,https://api.spotify.com/v1/audio-analysis/53OaJgQ9Ju3oxQuf9BKFx2,198587,4
91,Covers 2.0,0ADIPpvs9kTLEkrQ4kqhAC,Nothing's Gonna Change My Love for You,Covers,0.624,0.2,4,-12.945,1,0.0398,0.897,0.0,0.104,0.398,117.9,audio_features,spotify:track:0ADIPpvs9kTLEkrQ4kqhAC,https://api.spotify.com/v1/tracks/0ADIPpvs9kTLEkrQ4kqhAC,https://api.spotify.com/v1/audio-analysis/0ADIPpvs9kTLEkrQ4kqhAC,201973,4
92,Covers 2.0,0UrrmsQvmoKhfikRVHcUat,You're Gonna Live Forever in Me,Covers,0.531,0.129,2,-14.251,1,0.0377,0.921,0.0,0.151,0.367,86.065,audio_features,spotify:track:0UrrmsQvmoKhfikRVHcUat,https://api.spotify.com/v1/tracks/0UrrmsQvmoKhfikRVHcUat,https://api.spotify.com/v1/audio-analysis/0UrrmsQvmoKhfikRVHcUat,138750,5
93,Covers 2.0,1YwbObIsxLhBTjSI5lwJz6,Just The Way You Are,Covers,0.525,0.218,2,-12.727,1,0.0483,0.906,0.000563,0.11,0.251,130.309,audio_features,spotify:track:1YwbObIsxLhBTjSI5lwJz6,https://api.spotify.com/v1/tracks/1YwbObIsxLhBTjSI5lwJz6,https://api.spotify.com/v1/audio-analysis/1YwbObIsxLhBTjSI5lwJz6,156870,4
94,Covers 2.0,44YADxNo3TdpkwEr5DvV2B,A Good Goodbye,Covers,0.525,0.457,1,-9.801,1,0.0664,0.716,0.00141,0.114,0.308,82.184,audio_features,spotify:track:44YADxNo3TdpkwEr5DvV2B,https://api.spotify.com/v1/tracks/44YADxNo3TdpkwEr5DvV2B,https://api.spotify.com/v1/audio-analysis/44YADxNo3TdpkwEr5DvV2B,213940,4
95,Covers 2.0,2E3ObBU2VIrTYOYh8tvi0x,Something Stupid,Covers,0.789,0.261,7,-14.396,1,0.0456,0.803,0.0,0.0962,0.491,117.961,audio_features,spotify:track:2E3ObBU2VIrTYOYh8tvi0x,https://api.spotify.com/v1/tracks/2E3ObBU2VIrTYOYh8tvi0x,https://api.spotify.com/v1/audio-analysis/2E3ObBU2VIrTYOYh8tvi0x,147809,4
96,Covers 2.0,6huS9u0BDfeQHq0lObNLPl,Better Together,Covers,0.761,0.311,5,-10.597,1,0.0692,0.647,0.0,0.15,0.553,109.891,audio_features,spotify:track:6huS9u0BDfeQHq0lObNLPl,https://api.spotify.com/v1/tracks/6huS9u0BDfeQHq0lObNLPl,https://api.spotify.com/v1/audio-analysis/6huS9u0BDfeQHq0lObNLPl,200707,4
97,Covers 2.0,5zZlt46nWEHkMCtjiieo6Q,A Dream Is a Wish Your Heart Makes / Young at Heart (Mash-Up) [feat. Julissa Ruth],Covers,0.475,0.31,8,-10.404,1,0.0355,0.802,0.0,0.14,0.276,116.767,audio_features,spotify:track:5zZlt46nWEHkMCtjiieo6Q,https://api.spotify.com/v1/tracks/5zZlt46nWEHkMCtjiieo6Q,https://api.spotify.com/v1/audio-analysis/5zZlt46nWEHkMCtjiieo6Q,187136,3
98,Covers 2.0,2R6CGc2eQJjuVEbH1eUZjq,Beyond The Sea,Covers,0.676,0.118,7,-11.443,1,0.032,0.935,0.0,0.292,0.517,103.948,audio_features,spotify:track:2R6CGc2eQJjuVEbH1eUZjq,https://api.spotify.com/v1/tracks/2R6CGc2eQJjuVEbH1eUZjq,https://api.spotify.com/v1/audio-analysis/2R6CGc2eQJjuVEbH1eUZjq,119423,4
99,Covers 2.0,5I8wqCZfqMXhJ8NYwFHgwc,Fly Me to the Moon / Lucky (Mash-Up) [feat. Breea Guttery],Covers,0.642,0.298,9,-12.071,0,0.0363,0.855,2.75e-06,0.359,0.557,129.213,audio_features,spotify:track:5I8wqCZfqMXhJ8NYwFHgwc,https://api.spotify.com/v1/tracks/5I8wqCZfqMXhJ8NYwFHgwc,https://api.spotify.com/v1/audio-analysis/5I8wqCZfqMXhJ8NYwFHgwc,194419,4
100,Covers 2.0,50Q02S1ZY0hwbmHTMABuDC,Somewhere Only We Know,Covers,0.455,0.0437,10,-21.202,1,0.0648,0.962,0.0,0.0907,0.209,80.122,audio_features,spotify:track:50Q02S1ZY0hwbmHTMABuDC,https://api.spotify.com/v1/tracks/50Q02S1ZY0hwbmHTMABuDC,https://api.spotify.com/v1/audio-analysis/50Q02S1ZY0hwbmHTMABuDC,184242,1
101,Covers 2.0,1ZHln0m59fpobHTYMc6Qs4,Autumn's Song,Covers,0.596,0.22,1,-10.08,1,0.0332,0.864,0.0,0.102,0.251,83.038,audio_features,spotify:track:1ZHln0m59fpobHTYMc6Qs4,https://api.spotify.com/v1/tracks/1ZHln0m59fpobHTYMc6Qs4,https://api.spotify.com/v1/audio-analysis/1ZHln0m59fpobHTYMc6Qs4,206747,4
102,Covers 2.0,6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Covers,0.391,0.084,0,-17.843,1,0.0317,0.953,0.0,0.0983,0.111,79.449,audio_features,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/tracks/6wf7Yu7cxBSPrRlWeSeK0Q,https://api.spotify.com/v1/audio-analysis/6wf7Yu7cxBSPrRlWeSeK0Q,222370,4
103,Covers 2.0,5tB4RsEsMVWH93nVSqqi7d,Sealed With a Kiss,Covers,0.446,0.264,5,-9.639,0,0.0312,0.612,5.95e-05,0.101,0.517,179.709,audio_features,spotify:track:5tB4RsEsMVWH93nVSqqi7d,https://api.spotify.com/v1/tracks/5tB4RsEsMVWH93nVSqqi7d,https://api.spotify.com/v1/audio-analysis/5tB4RsEsMVWH93nVSqqi7d,161422,4
104,Covers 2.0,2gEITccf2k1vArXcdQPgqM,To Make You Feel My Love,Covers,0.488,0.0228,10,-18.341,1,0.0475,0.984,0.0,0.0986,0.0706,69.885,audio_features,spotify:track:2gEITccf2k1vArXcdQPgqM,https://api.spotify.com/v1/tracks/2gEITccf2k1vArXcdQPgqM,https://api.spotify.com/v1/audio-analysis/2gEITccf2k1vArXcdQPgqM,217297,4
105,Covers 2.0,1Lom3Qqs0HUPxqnmRVumKQ,Somewhere Over The Rainbow,Covers,0.623,0.251,8,-10.92,1,0.0435,0.946,3.27e-06,0.0986,0.624,174.813,audio_features,spotify:track:1Lom3Qqs0HUPxqnmRVumKQ,https://api.spotify.com/v1/tracks/1Lom3Qqs0HUPxqnmRVumKQ,https://api.spotify.com/v1/audio-analysis/1Lom3Qqs0HUPxqnmRVumKQ,153503,4
106,idek,7eb5G8a12Fn4TwRr3cbJBd,I Want You Around (feat. 6LACK) - Remix,RnB,0.718,0.454,4,-9.775,1,0.256,0.34,0.0228,0.0814,0.631,168.037,audio_features,spotify:track:7eb5G8a12Fn4TwRr3cbJBd,https://api.spotify.com/v1/tracks/7eb5G8a12Fn4TwRr3cbJBd,https://api.spotify.com/v1/audio-analysis/7eb5G8a12Fn4TwRr3cbJBd,213040,4
107,idek,7tcz5Nok3dfCyHvSPH9K4n,Angels,RnB,0.757,0.345,4,-6.836,0,0.0761,0.64,0.00129,0.197,0.372,140.077,audio_features,spotify:track:7tcz5Nok3dfCyHvSPH9K4n,https://api.spotify.com/v1/tracks/7tcz5Nok3dfCyHvSPH9K4n,https://api.spotify.com/v1/audio-analysis/7tcz5Nok3dfCyHvSPH9K4n,169579,4
108,idek,1tNK6PDCrJLEa2AQBCEfjP,More Than Enough,RnB,0.648,0.531,2,-5.886,0,0.0345,0.26,0.000897,0.12,0.253,143.008,audio_features,spotify:track:1tNK6PDCrJLEa2AQBCEfjP,https://api.spotify.com/v1/tracks/1tNK6PDCrJLEa2AQBCEfjP,https://api.spotify.com/v1/audio-analysis/1tNK6PDCrJLEa2AQBCEfjP,151462,4
109,idek,7ctELL5vtMLu831Bd6i2uB,Situations,RnB,0.661,0.714,1,-6.323,0,0.406,0.475,0.0,0.0973,0.428,81.024,audio_features,spotify:track:7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/tracks/7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/audio-analysis/7ctELL5vtMLu831Bd6i2uB,225919,4
110,idek,7ctELL5vtMLu831Bd6i2uB,Situations,RnB,0.661,0.714,1,-6.323,0,0.406,0.475,0.0,0.0973,0.428,81.024,audio_features,spotify:track:7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/tracks/7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/audio-analysis/7ctELL5vtMLu831Bd6i2uB,225919,4
111,R&B ish,7ctELL5vtMLu831Bd6i2uB,Situations,RnB,0.661,0.714,1,-6.323,0,0.406,0.475,0.0,0.0973,0.428,81.024,audio_features,spotify:track:7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/tracks/7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/audio-analysis/7ctELL5vtMLu831Bd6i2uB,225919,4
112,R&B ish,7ctELL5vtMLu831Bd6i2uB,Situations,RnB,0.661,0.714,1,-6.323,0,0.406,0.475,0.0,0.0973,0.428,81.024,audio_features,spotify:track:7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/tracks/7ctELL5vtMLu831Bd6i2uB,https://api.spotify.com/v1/audio-analysis/7ctELL5vtMLu831Bd6i2uB,225919,4
